MID,fb,Rating
Mxlyhxeg,,4
Mxlyhxeg,,4
Mxlyhxeg,,4
Mxlyhxeg,,4
Mxlyhxeg,,4
Mxlyhaax,"
Agree with self comments

Pranita did a good job in the HCCB project. In Release 1, she contributed towards completion of the TDD for Function Area - Procurement and took over the Query Management module till go live, and PGLS Phaseÿ

During Release 3, she has managed the entire development of the Sales Ops and Commercials Function Area.ÿ

Handled end to end coordination with the developer and the testing teamÿ

Ran the entire track in a very methodical manner clearly calling out all dependencies internally and with the customer time to timeÿ

Very sound technically and guided the team during the development phase.
",4
Mxlyhaax,,4
Mxlyhaax,"
Agree with self comments

Very regular in status reportingÿ

Regular connects with the seniors in the team and getting reviews done from the beginningÿ
",4
Mxlyhaax,,4
Mxlyhaax,"
Agree with self commentsÿ

Did a good job overall during the Release 1 go live and PGLS phase.

Good communication and interaction skills with the customerÿ
",4
Mxlyhaax,,4
Mxlyhaax,"
Agree with self commentsÿ
",4
Mxlyhaax,,4
Mxlyhaax,,4
Mxlyhaax,,4
Mxlyhaax,,4
Mxlyhaax,,4
Mxlyhaae,,3
Mxlyhaae,"Seshadri has been communicating with the team, he could be more active during group discussions, preparatory sessions and work closely with the team to ask relevant questions to hone his skills.


Seshadri mandatorily needs to undergo a formal Oral & written training session to improve his overall communication as part of self-improvement.ÿ",3
Mxlyhaae,"Seshadri has attended few sessions from Insurance practice and gone through customer specific materials.


ÿ",3
Mxlyhaae,,3
Mxlyhaae,"Seshadri has been undergoing few self learning's and participating in preparatory sessions.
Seshadri needs to take self-driven initiatives & present topics independently.
ÿÿ",3
Mxlyhaae,,3
Mxlyhaae,,3
Mxlyhaae,,3
Mxlyhaae,,3
Mxlyhaae,,3
Mxlyhaae,,3
Mxlyhaae,,3
Mxlyhaaj,,4
Mxlyhaaj,"Neetesh, you are an asset to the team. You are well liked by the clients and team members .ÿ






You have contributed to the success of this relatively new team ÿand helped get us a consistent score of 6/7 from the client.ÿ


",4
Mxlyhaaj,,4
Mxlyhaaj,"Delivered on time and without compromising quality. ÿNeetesh you work hard ÿand are dedicated, shown good ownership of the tasks picked up.ÿ

Also communicated with the leads about changes or issues if any in a timely manner.ÿ",4
Mxlyhaaj,,4
Mxlyhaaj,"There have been no instance of work done by you being returned for poor quality.ÿ

You have also learnt from review comments and quickly corrected them too.ÿ





You did work on various tracks - B2C, HR and with T2011-13 migration too and adhered to the quality guidelines.ÿ",4
Mxlyhaaj,"Neetesh, you have indeed completed all the mandated courses in time. You have also finished the advanced spring , React JS courses as required by the team.ÿ





You have learnt a lot with this team (self-learning) on various topics ÿ-Media manager, migration(broker, cms apis ). ÿWell done.ÿ

ÿ
",4
Mxlyhaaj,,4
Mxlyhaaj,,4
Mxlyhaaj,,4
Mxlyhaaj,,4
Mxlyhaaj,,4
Mxlyhaaj,,4
Mxlyhaaj,,4
Mxlyhaaj,,4
Mxlyhaye,Prasenjit has good commitment towards work .Prasenjit ÿputs extra effort to write clean and modular code.,3.5
Mxlyhaye,,3.5
Mxlyhaye,Prasenjit communicates well with team and ask requirement clarification and queries proactively with the team and concerned stakeholder,3.5
Mxlyhaye,,3.5
Mxlyhaye,Prasenjit has completed his assigned task without any supervision.,3.5
Mxlyhaye,,3.5
Mxlyhaye,,3.5
Mxlyhaye,Prasenjit ÿputs extra effort to learn new things. He is open to work with different technologies for the project,3.5
Mxlyhaye,Prasenjit ÿlearns new relevent ui technologies and enhances his skill set.,3.5
Mxlyhaye,,3.5
Mxlyhaye,,3.5
Mxlyhaye,Prasenjit ÿhas delivered deliverables with less defect.,3.5
Mxlyhaye,Prasenjit has joined the team recently and was able to work with team on his assigend task.,3.5
Mxlyhaye,,3.5
Mxlyhaye,Prasenjit was new to the pnmsuite projects. Need to focus on timeline regarding the deliverabel is concerned.,3.5
Mxlyhaye,,3.5
Mxlyhaye,,3.5
Mxlyhaye,,3.5
Mxlyhaye,,3.5
Mxlyhaye,,3.5
Mxlyhayj,,3.5
Mxlyhayj,"Ranjitÿwas able to understand the requirements. Participated in the discussion sessions with the functional team. With some guidance from the leads, he was able to pick up and complete the tasks. He has the potential and with more focused approach on the analytical skills, he can perform very well. Probably because of his health issues and the travel distance, he was not able to focus to the extent it was needed.",3.5
Mxlyhayj,,3.5
Mxlyhayj,"Ranjit was able to take up the and complete the tasks assigned with some guidance from the leads. As a lead, he can focus bit more on ensuring team's compliance to best coding practices and conduct code reviews.",3.5
Mxlyhayj,Ranjit has good communication skills and was able gel well with the team. He volunteered to share some of the learning with the team and also conducted some knowledge sessions.,3.5
Mxlyhayj,,3.5
Mxlyhayj,,3.5
Mxlyhayj,"Ranjit was quick to learn the new technologies and was able to put his knowledge to use. He has also conducted some sessions for the team. He was able to come up with scripts for file validation.
He was also able to learn informatica quickly and was able to take up tasks soon after the training.",3.5
Mxlyhayj,"Ranjit followed quality processes and tried adhering to the best practices, naming conventions. With his knowledge and potential, he can take up more responsibilities and should think about ensuring team's adherence to process compliance.",3.5
Mxlyhayj,,3.5
Mxlyhayj,,3.5
Mxlyhayj,,3.5
Mxlyhayj,,3.5
Mxlyhayj,,3.5
Mxlyhayj,,3.5
Mxlyhayj,,3.5
Mxlyhayj,,3.5
Mxlyhael,"Krishna was able to pick up the project requirements and work on the tasks assigned with minimum guidance from the leads. He has good coding skills and has completed the assigned activities. As a lead, he should also focus on review of the code by his peers / juniors. When encountered with issues, he should also try to come up with alternate solutions to take the assigned tasks to completion",3.5
Mxlyhael,,3.5
Mxlyhael,,3.5
Mxlyhael,"Krishna possesses good communication skills and gels well with the team. However, is seen silent during team meetings / walk-through sessions / demos.",3.5
Mxlyhael,,3.5
Mxlyhael,"He worked on the assigned activities. From the design perspective, he can take up more responsibilities.",3.5
Mxlyhael,,3.5
Mxlyhael,"He has good knowledge on the build and deployment activities. However, as a lead, can take up more responsibilities including reviews of code written by the team mates.",3.5
Mxlyhael,"He is quick to learn and has learnt Spark, Cassandra etc while in the project. He was able to remodel himself to suite the project technical requirements.",3.5
Mxlyhael,,3.5
Mxlyhael,,3.5
Mxlyhael,,3.5
Mxlyhael,,3.5
Mxlyhael,,3.5
Mxlyhael,,3.5
Mxlyhael,,3.5
Mxlyhael,,3.5
Mxlyhatx,Dhaval has worked sincerely and diligently on the project. His coding was as expected and he followed the necessary guidelines. Good work Dhaval.,3.5
Mxlyhatx,,3.5
Mxlyhatx,,3.5
Mxlyhatx,"Not only coding, but Dhaval has responsibly maintained a good approach for making deployment smooth and seamless as far as possible.",3.5
Mxlyhatx,"Dhaval has shown keenness to learn and adopt new technologies as and when required. Appreciate the attitude.
Just remember, Dhaval, your job doesn't end with learning the new tools or technologies. You have to become an expert and that requires constant practice. So keep doing the good work.",3.5
Mxlyhatx,,3.5
Mxlyhatx,,3.5
Mxlyhatx,"Dhaval wroked on the tasks efficiently and effectively. This project did not require him to provide any estimations in terms of time or complexity, but I am reasonably confident that he can do that, whenever he's called upon to do so.",3.5
Mxlyhatx,,3.5
Mxlyhatx,,3.5
Mxlyhatx,,3.5
Mxlyhatx,,3.5
Mxlyhyty,,3.5
Mxlyhyty,Sandeep has put forth an extraordinary effort to complete the Vmall MY projects.ÿ,3.5
Mxlyhyty,,3.5
Mxlyhyty,Sandeep always found a way to meet deadlines and very quickly fix issues.,3.5
Mxlyhyty,,3.5
Mxlyhyty,,3.5
Mxlyhyty,Work collaboratively with others..,3.5
Mxlyhyty,,3.5
Mxlyhyty,,3.5
Mxlyhyty,,3.5
Mxlyhyty,Have good organizational skills,3.5
Mxlyhyty,,3.5
Mxlyhyty,,3.5
Mxlyhyty,,3.5
Mxlyhyty,ÿThe dedication and quality of his work has delighted the team and client.,3.5
Mxlyhyty,,3.5
Mxlyhyty,,3.5
Mxlyhyty,,3.5
Mxlyhyty,,3.5
Mxlyhyja,"Comments by Jayalakshmi Ramalingam
ishwarya has worked on the implementation of bundling and minification with the guidance from tech arch. She has to ensure that
thorough analysis is done and also to focus on ensuring that it does not impact any of the existing feature and deliver the code.
She has tried to take KT from other team member and has developed one of the pages in carestream. Has to focus to adhere to basic
code standards and ensure that code is delivered with zero or minimal defects. Need to ensure that while fixing the defects , thorough",3.5
Mxlyhyja,,3.5
Mxlyhyja,,3.5
Mxlyhyja,"Comments by Jayalakshmi Ramalingam
Good in communication. But need to open up and upfront communicate to team members and improve on discussing with client.
Need to perform self review of the code implemented and ensure to analyze in all aspects of the application architecture so that it does
not impact the existing functionality.
she did not get any opportunity to be part of deployment and hence no comments on it.


Current manager commentsÿ
Need to communicate with team and manager proactively. She has little bit of hesitation in giving her opinion. She is able to communicate clearly.",3.5
Mxlyhyja,"Comments by Jayalakshmi Ramalingam
defects induced were high in number. Need to bring out the risks and issues at the right point in time and clear out all dependencies at
the beginning itself.",3.5
Mxlyhyja,,3.5
Mxlyhyja,"Comments by Jayalakshmi Ramalingam
couple of follow up were required to complete bundling and minification. when stuck with issues, she has to ensure to get support from
architect immediately and work against the schedule.",3.5
Mxlyhyja,,3.5
Mxlyhyja,"Comments by Jayalakshmi Ramalingam
she was able to understand the requirements clearly but has to do proper analysis and provide the effort estimates for completion of an
activity.


Current manager commentsÿ
Good understanding of requirement.ÿ",3.5
Mxlyhyja,,3.5
Mxlyhyja,,3.5
Mxlyhyja,,3.5
Mxlyhyja,,3.5
Mxlyhyja,,3.5
Mxlyhyja,,3.5
Mxlyhyja,,3.5
Mxlyhyja,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,Agreed. Saranya has required communication skill sets which would also be critical in a customer facing role. Try to further tweak and enhance it.,3.5
Mxlyhyjj,Learning new skill set through Yorbit or by other means is definitely a good start. However try to be productive in project with this newly learnt skills. ÿAlso as far as domain knowledge is concerned try to get additional information other than what acquired from class room sessions.,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,"
Pooja Gupta provided support for the defect fix in phase-2

Started working with the SR project
",3.5
Mxlyhyjj,"
She was part of the design tasks for SR project on angular JS side
",3.5
Mxlyhyjj,,3.5
Mxlyhyjj,"
She also provided support to the performance testing team

She installed the Opbeat tool and provided the required support
",3.5
Mxlyhyjj,,3.5
Mxlyhyjj,"
She completed the 201 course in angular js

started working in AEM code base also
",3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyjj,,3.5
Mxlyhyha,Venkat has attended all sessions from Insurance practice and gone through the materials provided by them.,3.5
Mxlyhyha,,3.5
Mxlyhyha,"Venkat has completed MDM 201,ITIL trainings and involved in taking up independent sessions during team preparatory meetings for the project.


Demonstrated self-learning ability to grasp new skills. ÿ ÿ",3.5
Mxlyhyha,,3.5
Mxlyhyha,,3.5
Mxlyhyha,Displayed skills to understand Informatica MDM and is a part of the salesforce to ETL integration team.,3.5
Mxlyhyha,,3.5
Mxlyhyha,,3.5
Mxlyhyha,,3.5
Mxlyhyha,,3.5
Mxlyhyha,,3.5
Mxlyhyha,,3.5
Mxlyhyha,,3.5
Mxlyhelh,"
Agree with self commentsÿ

Coding standards were always followed

Quality of code written has been good, One of the most complex flows in the Function Area - Procurement was handled by Mangeshÿ
",4
Mxlyhelh,,4
Mxlyhelh,,4
Mxlyhelh,"
Diligent in status reports and highlighted risks up frontÿ

Verbal communication skills could be slightly improvedÿ
",4
Mxlyhelh,"
Mangesh has handled the entire development of the Procurement towerÿ

He developed and mentored all the flows during the development phaseÿ

Has always helped his team and guided them whenever necessaryÿ

Ensured that all tasks get delivered within the schedule and wherever required, put in additional efforts toÿ
",4
Mxlyhelh,,4
Mxlyhelh,"
Agree with self comments

During the UAT and PGLS window, helped customer team in many of the activitiesÿ

For creation of the self service reports, hand holded the stakeholders to help them in creation of formulae.

Been the go to person for the entire tower - Procurementÿ
",4
Mxlyhelh,,4
Mxlyhelh,"
Agree with self commentsÿ

Adherence to internal processes was good

Regular updates were given to the QA team and interactions during SIT rounds was efficientÿ
",4
Mxlyhelh,,4
Mxlyhelh,"
Agree with self commentsÿ
",4
Mxlyhelh,,4
Mxlyhelh,"
Agree with self commentsÿ
",4
Mxlyhelh,,4
Mxlyhelh,,4
Mxlyhelh,,4
Mxlyhelh,,4
Mxlyhelh,,4
Mxlyhelh,,4
Mxlyhelh,,4
Mxlyhexe,,3.5
Mxlyhexe,"You contributed in the migration of the BO frame work and WEBI reports. Even though work load was relatively less , you contributed in the assigned work and completed on time.
Provided regular status updates in client discussions",3.5
Mxlyhexe,"You completed the basic courses on Insurance.

ÿImprove your knowledge on the Banking domain by taking specific domain courses
ÿProvide support to organization ÿby providing your inputs to Proposals related to BI.


",3.5
Mxlyhexe,,3.5
Mxlyhexe,,3.5
Mxlyhexe,"Completed the training onÿTableauÿ




Encourage you to share your knowledge by conducting Training sessions, white papers.",3.5
Mxlyhexe,,3.5
Mxlyhexe,,3.5
Mxlyhexe,,3.5
Mxlyhexe,,3.5
Mxlyhexe,,3.5
Mxlyhexj,,3.5
Mxlyhexj,"Iqbal joined the painters team midway, to replace and existing team member. Iqbal picked up the technical and functional aspects of the application quickly, and he was productive quickly. Iqbal has good technical knowledge in Drupal. He makes sure to follow the defined processes like running he code review and also performing unit testing before releasing a code to testing. Over the period of time, he has gained good knowledge on various APIs being used in the application. ÿ",3.5
Mxlyhexj,"Iqbal communicates well within the team. The status is updated regularly in JIRA.
Also status of tasks executed are clearly communicated in daily stand up calls
Can improve in following up with particular defect/ticket, which needs intrevention from other team members.",3.5
Mxlyhexj,,3.5
Mxlyhexj,Iqbal was involved in designing and developing the shopping list functionality. He also was part of the site furniture related changes where all the labels are made configurable through GPP. ÿ,3.5
Mxlyhexj,,3.5
Mxlyhexj,,3.5
Mxlyhexj,"Iqbal has made sure to follow all the build and deployment related processes defined for the project. He makes sure to raise pull requests when ever his code is ready for testing, by completing all the unit testing and the self code review. Since the build and deployment processes are followed diligently, the deployment related defects has been less.",3.5
